decision_id,label,default,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,brand,carrier,device_name,gms_version,manufacturer,network_type,screen_height,screen_width,screen_dpi
de92fbf3-9b41-4bf2-b10e-7a0c185bef01,modeling,0,0,73136.58,632.91,1,212,90361.71,0,0,0,2750,12129.36,2364.13,0,45.62,268,42,2.38,0,1,0,0,0,385979.93,25692,1,0,8.83,731818.65,0,42418.1,0.43,0.98,0,0,0,0,1,3529.277289,45946.63,0,32114.09,1,1499.63,0,0,,0,3519.16,0,0,OPPO,airtel,OPPO CPH1893,20.50.16 (100408-351607135),OPPO,4G,2132,1080,xxhdpi
e0131d50-6dee-48bb-abde-4f5c8cd7db74,modeling,0,1,43394.82,24267.86,0,134,58322.01,1,0,1,2000,4560.83,1761.34,0,128.73,17892,5,0.92,0,0,0,0,0,224095.95,1,1,0,1.07,322836.5,0,41770.41,0.72,1.42,0,0,0,0,0,2752.391171,29655.26,0,73536.44,0,1392.35,0,0,0,0,1750.5,0,0,xiaomi,Jio 4G,Xiaomi Redmi Note 8,20.47.13 (100400-344095733),Xiaomi,4G,2130,1080,xhdpi
f3fb0639-293a-417a-a613-14c25daba1ec,modeling,1,0,27192.45,3.66,0,154,22033,1,0,0,0,16714.07,631.52,0,4.43,21837,1,1.36,0,0,0,0,0,115367.39,0,0,0,11.39,115567.39,0,27192.45,1.64,1.36,0,0,0,0,0,15776.29826,11203.22,0,23580.78,0,906.41,0,0,0,0,2073.62,0,0,vivo,airtel,Vivo 1908,20.39.15 (040406-335085812),vivo,Wifi,1520,720,xhdpi
03d7a6eb-0d2e-4942-8d32-33c8099cd33f,modeling,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.326362,,,,,,,,,,,,,OPPO,Jio 4G,OPPO CPH2001,20.39.15 (120408-335085812),OPPO,Unknown_0,2199,1080,xxhdpi
189c870b-c261-427b-82ae-4422181bbfce,modeling,0,0,20489.71,21044.33,0,102,80972,0,,4,0,363,506.59,1,44670,52772,11,1.64,0,0,0,0,0,64963,0,0,0,4.26,253665.54,0,21791.46,0.3,0.97,,0,0,0,0,7984.873424,41882.07,0,38437.95,0,726.38,0,0,0,0,2857.73,,0,vivo,airtel,Vivo 1901,20.50.16 (100406-351607135),vivo,4G,1407,720,xhdpi
1d2936ff-b444-4726-b6e1-f50df9b130b6,modeling,0,1,19467.72,343.47,3,145,16835.75,0,0,0,0,1716.67,584.17,1,19,9795,5,2.43,0,0,0,0,0,107487.26,10295.37,0,0,342.83,107497.26,4,14848.26,0.7,0.92,0,0,0,0,0,202606.4761,16835.75,0,8246.45,0,567.02,0,0,,0,7639,0,0,realme,airtel,Realme RMX1925,20.50.16 (120406-351607135),realme,Unknown_0,1544,720,xhdpi
1e2e080f-acae-4e84-b1e6-a8408982898e,modeling,0,0,5644.67,135548.66,0,6,,0,0,1,0,445.5,151.01,0,,894491.6,0,,0,0,0,0,0,0,0,0,0,,27634,0,5105.73,0.04,,0,0,0,0,0,2558.82944,,0,140120.3,0,200.4,0,0,0,0,,0,0,xiaomi,Jio 4G,Xiaomi Redmi Note 5 Pro,20.33.15 (100400-330018294),Xiaomi,Wifi,2030,1080,xhdpi
271f4825-24ca-4b36-9f59-af1a26ede954,modeling,0,1,125218.45,38.06,0,82,83396.32,0,0,1,0,0,886.65,1,68.5,26059,0,1.83,0,0,0,0,0,163142.9,7117,0,0,,163142.9,0,125218.45,3.28,0.71,0,0,0,0,0,54140.55198,46331.29,0,46331.29,0,9182.69,1,0,0,0,2663.44,0,0,OPPO,Vi India,OPPO CPH2015,20.33.15 (100406-330018294),OPPO,4G,1456,720,xhdpi
298134f5-4310-4730-86d8-674e01498820,modeling,0,1,2168,11048.92,0,28,13049,0,0,3,0,6375.67,391.29,0,5107,11849,0,2.96,0,0,0,0,0,1217.7,11479,0,0,4.56,96962.19,0,4178.23,0.14,3.57,0,0,0,0,0,,7989.18,2,19928.77,0,159.46,0,0,0,0,113.67,0,0,samsung,Jio 4G,Samsung SM-A307FN,20.50.16 (120400-351607135),samsung,Unknown_0,1423,720,hdpi
32a8b8de-bd88-4aca-9324-f77d4eeaa4d1,modeling,0,1,75802.84,100.41,0,131,81159.61,1,0,0,40000,7917.04,1858.25,2,7.68,22972,6,2.3,0,0,0,0,0,251788.78,6000,2,1,3.4,340059.1,0,75802.84,1.17,0.97,0,0,0,0,3,1131.040395,41267.6,0,36823.43,0,3203.57,0,0,,1,7504.92,0,0,samsung,Jio 4G,Samsung SM-A605G,20.50.16 (120300-351607135),samsung,Unknown_0,2094,1080,xhdpi
3d67e569-51be-4ccc-afc4-7bd58f78d7b0,modeling,0,7,3508520.03,16746,0,364,542944,0,0,3,15000,414549.44,34731.43,0,30701,58038,75,1.87,0,0,0,0,0,6355851.91,185732,1,0,,6355851.91,0,3508520.03,14,0.97,0,0,0,62,62,39613.2357,296151.27,0,296151.27,0,251893.75,5,45058.5,0,0,40190.83,0,0,OPPO,Jio 4G,OPPO CPH1803,20.50.16 (040406-351607135),OPPO,4G,1424,720,xhdpi
3f04e33c-87be-4524-b941-0c260799452c,modeling,1,0,247680.01,2643.44,0,263,100163.54,1,0,0,173000,4984.52,6252.67,1,16.04,100,9,0.85,0,0,0,0,0,1149605.9,11000,5,0,1.68,1150490.9,0,247680.01,2.41,1.02,0,0,0,1,9,2197.380765,100163.54,4,86430.61,0,10528.29,0,0,0,0,5892.96,0,0,samsung,airtel,Samsung SM-J600G,20.47.13 (120306-344095733),samsung,Unknown_0,1396,720,hdpi
43c266df-8321-4270-9d6e-513cf658e1fe,modeling,0,0,590713.61,84219.95,0,166,481815.16,1,0,1,0,14500.05,18054.98,1,11505.57,74097,9,1.31,0,0,0,0,0,3062760.63,97900,0,0,2.85,3322116.68,0,590713.61,1.41,1.13,,0,0,14,23,131685.7842,481815.16,0,422045.42,0,24696.5,0,0,,0,18822.69,,0,Realme,Vi India,Realme RMX1827,20.47.14 (120406-349456378),Realme,Unknown_0,1378,720,xhdpi
465289ee-cd97-4774-be41-8d28b53d6e46,modeling,0,0,28918.23,1716.62,0,78,21661.07,1,0,2,0,17129.22,741.53,0,549.4,933.07,52,0.64,0,0,0,0,0,123445.07,34211,0,0,0.63,136441.07,0,28918.23,0.72,1.01,0,0,0,0,0,,11014.1,0,27822.86,0,1231.7,0,0,0,0,10005.5,0,0,xiaomi,IND AirTel,Xiaomi Redmi 6A,20.50.66 (100306-351698872),Xiaomi,4G,1344,720,xhdpi
494fea68-bcc7-4cd5-8931-63545dcee870,modeling,1,8,3474796.81,16363.64,0,368,542944,0,0,3,15000,412406.58,35141.94,0,30000,285063,73,1.87,0,0,0,0,0,6430974.91,82810,1,0,,6430974.91,0,3474796.81,14.15,0.99,0,0,0,66,66,20967.79709,296151.27,0,296151.27,0,249472.59,5,46761.5,0,0,40048.76,0,0,ef113b21bdfd3f45,,39e55de2d6b31e53 ef113b21be96eee7,20.36.15 (120400-333172415),39e55de2d6b31e53,4G,1423,720,hdpi
55c6bd8e-5917-4dde-b914-0ddc2cd68b48,modeling,0,0,1245,5027.77,1,28,6106,0,0,1,0,833.33,75.78,0,1044,22,14,2.99,0,0,0,0,0,13867.38,2031,0,0,,83110.34,0,9310.35,0.1,1.86,0,0,0,0,0,875.803535,3158.28,0,14416.34,0,310.35,0,0,0,0,3000,0,0,vivo,Jio 4G,Vivo 1907,20.47.14 (100408-349456378),vivo,4G,2141,1080,xxhdpi
60d21be9-ea06-4820-82b5-ca3e4d47153b,modeling,0,,24859.65,10296.07,0,16,14973.05,1,0,2,0,9607.92,735.5,0,1116,7569,15,0.75,0,0,0,0,0,40165.5,0,0,0,0.21,133861.33,0,22152.16,0.09,0.73,0,0,0,0,0,222723.3286,8807.68,0,29106.47,0,867.2,,,,0,4816,0,0,TECNO,Airtel,TECNO MOBILE LIMITED TECNO BB4k,20.36.65 (110306-335654789),TECNO MOBILE LIMITED,4G,1440,720,xhdpi
661ab15a-c576-4e3b-b12b-15a8d83bfe83,modeling,0,0,9242,3821.83,0,22,17183.98,0,0,1,0,5176.67,175.44,0,1389.98,17135,0,0.19,0,0,0,0,0,32105.04,1239,0,0,0.76,32105.04,0,9242,0.24,1.16,,0,0,0,0,425640.1468,9373.08,0,11273.94,0,308.07,0,0,0,0,8276,,0,Redmi,Jio 4G,Xiaomi M2003J15SC,20.50.16 (120400-351607135),Xiaomi,Unknown_0,2110,1080,xhdpi
6a7935ae-6d04-44ff-9e21-740074730d45,modeling,1,6,3329918.44,16957.32,0,357,542944,0,0,3,15000,301097.69,33760.34,0,31653.66,108216,58,1.9,0,0,0,0,0,6178141.44,201871,1,0,,6178141.44,0,3329918.44,13.22,0.98,0,0,0,61,61,752769.0476,290862.86,0,290862.86,0,234327.59,4,43975.5,0,0,41334.64,0,0,943a681d922e77b,,638b5f4f86dfed5d 943a681d9bc971d,20.36.15 (100300-333172415),638b5f4f86dfed5d,Wifi,1920,1080,xhdpi
932cc875-edc4-4359-9cb0-a692b9c0c4c1,modeling,1,,362436.36,18470.85,0,164,258992.66,1,0,0,0,2519.79,5491.98,0,2055,216942,0,1.71,0,0,0,0,0,1003011.56,0,0,0,10.67,1005031.56,0,362436.36,1.73,0.87,0,0,0,0,0,,136311.93,0,136600.74,0,12081.21,,,0,0,5425.31,0,0,,,,,,,,,
99dcfefc-132c-4cd3-aa74-4881c32217c3,modeling,0,1,296615.79,36.05,0,82,259549.32,0,0,1,0,0,1793.87,2,68.5,125958,0,1.93,0,0,0,0,0,330071.9,7426,0,0,,330071.9,0,296615.79,2.93,0.58,0,0,0,0,0,927560.4229,136604.91,0,136604.91,0,20480.61,1,0,,0,6371.13,0,0,samsung,JIO 4G | Jio 4G,Samsung SM-A217F,20.47.14 (120400-349456378),samsung,Unknown_0,1448,720,hdpi
9c517d14-faae-436f-b8cb-eb78d10832c3,modeling,0,,130548.99,2236.32,,136,325457.84,,,,,17198.1,4877.99,,444.55,24295,3,1.35,,,0,,0,730484.76,,,0,6.35,927432.72,,86716.16,0.5,1.07,,,,2,20,,165487.04,0,86482.18,,2890.54,,,,0,40782.12,,,xiaomi,Vodafone IN,Xiaomi Redmi Note 8,20.39.15 (100400-335085812),Xiaomi,4G,2130,1080,xhdpi
a8bcc721-91c1-41d2-9ee5-130df335e683,modeling,0,,89088,277.49,0,13,40223.54,0,0,2,0,16020,491.43,1,545.74,6797.74,5,1,0,0,0,0,0,89932.58,0,0,0,,89932.58,0,89088,0.43,1.01,,0,0,0,0,2399.554896,20452.65,0,20452.65,0,2969.6,,,0,0,6511,,0,vivo,Jio 4G,Vivo 1601,20.39.15 (040406-335085812),vivo,Wifi,1280,720,xhdpi
aa229152-fe03-4ebc-9af0-41f0267a940c,modeling,1,6,3276443.44,23546.07,0,335,542944,0,0,3,15000,252202.96,32640.55,0,43952.66,123441,47,1.9,0,0,0,0,0,5973220.23,93987,1,0,,5973220.23,0,3276443.44,12.41,0.96,0,0,0,61,61,719644.6718,290862.86,0,290862.86,0,230564.54,3,43975.5,0,0,41573.6,0,0,samsung,Jio 4G,Samsung SM-G550FY,20.45.16 (040306-344294571),samsung,4G,1280,720,xhdpi
b13484f0-0d0e-46a4-aa8d-c26ff1da5941,modeling,0,,65319.4,40880.48,0,63,160724.4,0,0,0,,0,2519.8,0,35901.7,45336.8,0,1.07,,,0,,0,461623.2,,,0,1.4,829535.4,1,61512.63,0.2,1.21,0,,,0,3,,86102.36,0,91938.29,,2242.65,,,0,0,2277.62,0,,OPPO,Vi India,OPPO CPH1945,20.50.16 (120408-351607135),OPPO,Unknown_0,2208,1080,xxhdpi
bf9a2a4b-98b5-4503-b3d2-8b85eba367fa,modeling,0,2,6688.73,4451.58,1,23,17113,1,0,1,0,1501.17,176.46,0,8865,8865,4,0.86,0,0,0,0,0,29600.7,200,0,0,0.78,32291.7,0,5235.05,0.12,1.37,0,0,0,0,0,2195.772509,9507.22,0,10279.83,0,200.68,1,0,0,0,1,0,0,realme,airtel,Realme RMX2151,20.47.14 (120408-349456378),realme,Unknown_0,2153,1080,xxhdpi
c19a87d0-103b-480f-928b-1d217fe3345a,modeling,0,2,240141.98,13416.68,0,86,336149.43,0,0,1,0,28862.88,2866.06,1,905,232309,19,1.17,0,0,0,0,0,512186.35,90540,0,0,10.77,527354.85,0,240141.98,0.87,0.65,0,0,0,1,4,,336149.43,0,150879.54,0,8004.73,0,1650,0,0,21764.65,0,0,b21f282f6ac8f3c8,,6e16463bbb4ee070 b21f282f6b62a36a,20.30.19 (120406-326531024),6e16463bbb4ee070,4G,1445,720,xhdpi
d2afbb2a-3668-44fd-8f21-d18a046d88a2,modeling,1,4,95330.87,54.75,0,73,69168,0,0,1,0,65794.94,1175.66,2,96.73,33122,9,1.8,0,0,0,2,0,215145.75,4857,0,0,,215145.75,0,95330.87,3.04,1.25,0,0,2,1,1,,39151.7,0,39151.7,0,7149.82,2,4000,0,0,2451.37,0,2,OPPO,IND airtel,OPPO CPH1938,20.39.15 (120408-335085812),OPPO,Unknown_0,2264,1080,xxhdpi
d3806e24-983e-4019-8150-6d7234e9995d,modeling,0,3,73612.38,1036.88,0,162,77423.46,1,0,1,0,84,1612.94,0,98.46,50207,53,1.02,1,0,0,0,1,258917.6,79882,0,0,1.51,740376.35,0,75885.68,0.43,0.69,0,0,0,0,0,6527.089809,40749.19,0,34151.18,0,2529.52,0,103.64,0,0,24465.5,0,0,OPPO,JIO 4G,OPPO CPH1717,20.45.16 (040406-344294571),OPPO,4G,1280,720,xhdpi
f16d3147-9ae2-408e-ae61-275455d1ff94,modeling,1,8,19501.16,1097.67,2,79,17257.87,0,0,3,0,4775,632.19,0,414,2307.87,13,1.87,0,0,0,0,0,54964,6216,0,0,6.39,182661,0,12721.42,0.23,0.99,0,0,0,0,0,7207.253948,8926.48,0,12820.75,0,455.3,0,801.43,0,0,4431,0,0,samsung,Jio 4G,Samsung SM-A305F,20.50.16 (120400-351607135),samsung,Unknown_0,2131,1080,xhdpi
f7430730-9783-4835-bedb-ba1ebe611625,modeling,0,1,34334.56,15027.93,0,61,14890.97,1,0,1,93466,4833.33,1508.42,0,35.97,7123,0,0.55,0,0,0,0,0,176837.86,17950,2,0,0.57,276040.19,0,30901.11,0.36,1.18,,0,0,0,0,983.235191,8122.35,0,34089.76,0,1211.81,0,0,0,0,3178,,0,samsung,airtel,Samsung SM-A105F,20.36.15 (120300-333172415),samsung,Unknown_0,1382,720,hdpi
fea6bea8-de9f-4869-ba90-17870821d703,modeling,0,1,38128.28,6109.74,0,39,65885,0,0,2,0,29019.57,1165.45,0,416,777.26,23,1.98,0,0,0,0,0,211728.3,100,0,0,17.44,213277.3,0,38128.28,0.36,1.21,0,0,0,0,1,6472.795797,33500.85,0,36851.79,0,1623.98,0,0,,0,19000,0,0,OPPO,airtel,OPPO CPH1723,20.50.16 (040408-351607135),OPPO,4G,2016,1080,xxhdpi
07fb9a17-6004-4a88-b848-6a4fb0f10e1d,modeling,0,,1194409.33,1185.28,0,152,,0,0,0,,0,182047.2,0,,3633.02,0,0.59,,,0,,0,17434592,,,0,0.6,47324578,0,1121992.14,0.37,3.73,0,,,0,0,,,0,1574.36,,37399.74,,,0,0,311332,0,,asus,IND AirTel,ASUS_X00TD,20.36.15 (100408-333172415),asus,4G,2028,1080,xxhdpi
1ab9b647-ccc3-4db4-bbfa-4d8b0d098977,modeling,0,1,14028.86,34839,0,59,74514.33,0,860,4,0,4212,703.15,0,5554,43131.77,6,1.95,0,0,0,0,0,76108.9,2691,0,0,7.81,327664.14,0,39279.49,0.24,1.13,0,0,0,0,1,394780.8707,74514.33,0,74324.15,0,1309.32,0,0,,0,1251.99,0,0,Nokia,Jio 4G,HMD Global Nokia 3.2,20.50.16 (120406-351607135),HMD Global,Unknown_0,1368,720,xhdpi
1b882cdc-96ab-476f-8ffb-9a2458881034,modeling,1,11,20258.44,4233.91,0,84,100628.5,4,0,4,50000,56475.97,884.95,0,12,6,34,1.88,1,1,0,0,0,161946.75,21758,1,0,,161946.75,0,20258.44,1.79,3.11,0,0,0,0,0,,51167.03,0,84574.74,1,1106.31,1,14002.33,0,0,3274.8,0,0,vivo,Vodafone IN,Vivo 1906,20.47.13 (100406-344095733),vivo,4G,1404,720,xhdpi
3a6ae018-0818-4e1a-bf6f-93cc4a324c18,modeling,0,0,58270.07,7199.58,0,134,28253.66,0,0,0,0,10934.06,1897.08,0,65.8,6971,117,0.47,0,0,0,0,0,207784.37,4000,0,0,0.34,587149.8,0,54646.61,0.4,1.08,0,0,0,0,0,,14366.27,0,41566.26,0,1821.55,0,0,0,0,2834.73,0,0,POCO,Vi India,Xiaomi M2004J19PI,20.50.16 (120400-351607135),Xiaomi,Unknown_0,2134,1080,xhdpi
3b016543-53a5-4091-a90f-5a454458e3d4,modeling,0,,24413.71,2666.68,0,80,19523.67,0,0,0,,0,402.01,8,1231.9,1273.19,0,0.69,,,0,,0,73970.09,,,0,,73970.09,0,24413.71,2.5,2.84,0,,,0,0,173993.5347,9927.29,0,35852.26,,813.79,,,0,0,6013.76,0,,vivo,airtel,Vivo 1902,20.47.13 (100406-344095733),vivo,4G,1491,720,xhdpi
3faa2198-b14f-4f55-9991-b5c981f0abd1,modeling,0,4,229477.92,876.41,0,107,44776.46,0,1652,2,7500,13888.89,4572.46,1,97.7,1011,5,0.92,0,0,0,0,0,832187.45,48601,1,0,3.17,832187.45,0,229477.92,1.37,1.01,0,0,0,14,25,292416.2777,22767.69,0,57957.59,0,10591.29,1,0,1101,0,2400.89,0,0,samsung,airtel,Samsung SM-M215F,20.47.14 (120400-349456378),samsung,Wifi,2131,1080,xhdpi
46c7543f-6827-441e-a4e9-0277b02f62bc,modeling,0,0,6741.2,495.31,0,46,5224,0,0,0,0,0,270.49,0,4,4,1,1.04,0,0,0,0,0,17870,0,0,0,1.52,116925.83,0,9322.69,0.14,1.63,0,0,0,0,0,,2749.47,0,9502.8,0,340.07,0,0,0,0,,0,0,vivo,airtel,Vivo 1606,20.50.16 (040304-351607135),vivo,4G,960,540,hdpi
5c2a5b3e-e472-4065-a795-4c6d697b0dc9,modeling,0,0,31251.42,2521.83,0,123,23007.82,0,0,1,0,9816.67,1532.49,0,4780.82,21007.82,116,0.54,0,0,0,0,0,177342.86,0,0,0,1.37,579206.28,0,33749.46,0.31,1.4,0,0,0,0,0,,13273.74,0,27411.7,0,1124.98,0,0,0,0,4901.33,0,0,,,,,,,,,
5cac2651-f166-446d-aa28-6bef051776f2,modeling,0,,5846,24970.68,1,12,7877.7,0,0,0,,8583.33,507.21,0,2827.7,2827.7,0,1.84,,,0,,0,12319,,,0,0.25,92819,0,9377.14,0.06,162.09,0,,,0,0,,4823.08,0,31552.01,,312.57,,,0,0,,0,,vivo,airtel,Vivo 1820,20.36.15 (040406-333172415),vivo,4G,1436,720,xhdpi
5f17a89f-f7ff-478b-972a-17daa7c05d49,modeling,1,,27426.72,13462.62,0,74,15024,0,0,0,,9813.31,848.4,0,1,2024,34,1.41,,,0,,0,62485.44,,,0,0.57,156106.44,0,27426.72,0.58,0.99,0,,,0,0,,15024,0,35031.19,,914.22,,,0,0,6750,0,,samsung,Jio 4G,Samsung SM-A507FN,20.33.15 (120400-330018294),samsung,Unknown,2131,1080,xhdpi
69271f0b-8aab-45d9-9aee-ef9bee0b2c56,modeling,0,,24489.49,3467.59,0,131,29890.71,1,0,1,0,238.64,474.3,0,40,840.71,2,2.06,0,0,0,0,0,86796,0,0,0,,86796,0,24489.49,2.26,1.21,0,0,0,0,0,221.078213,15198.67,0,18558.54,0,1238.55,,,0,0,2317.28,0,0,OPPO,IND airtel,OPPO CPH1809,20.50.16 (040406-351607135),OPPO,4G,1424,720,xhdpi
7d57dd0e-7450-4ea7-b6e2-219db853ca7a,modeling,0,0,14339.92,12474.82,2,126,35433,0,0,0,0,7046.36,656.78,3,245,10210,18,2.86,0,0,0,0,0,48623.18,0,0,0,,250641.18,0,19716.94,0.45,0.89,0,0,0,0,0,948.740628,118110,0,41363.47,0,657.23,0,172.57,0,0,,0,0,xiaomi,Vi India,Xiaomi Redmi Note 7 Pro,20.50.16 (120400-351607135),Xiaomi,Unknown_0,2131,1080,xhdpi
7eba10fd-7197-4167-b95d-ee3698f72824,modeling,1,4,148645.6,10751.46,0,86,140184.94,0,0,1,0,34764.84,2169.13,1,122.39,119061,21,0.73,0,0,0,0,0,374225.81,23220,0,0,4.25,399120.81,0,148645.6,0.9,0.83,0,0,0,2,4,12611.47798,140184.94,0,90637.18,0,4954.85,0,1650,0,0,7670.39,0,0,943a681d922e77b,,638b5f4f86dfed5d 943a681d9bc971d,20.45.16 (100406-344294571),638b5f4f86dfed5d,4G,1407,720,xhdpi
7ff89235-8940-42fa-be2e-d9e18bb339c4,modeling,0,4,146835.66,14043.65,0,93,102882.43,0,0,1,0,41249.2,2443.99,0,122.39,39961,24,1.32,0,0,0,0,0,377826.81,23220,0,0,2.88,449694.63,0,146835.66,0.99,0.87,0,0,0,2,6,138123.4624,102882.43,0,83321.94,0,4894.52,0,1650,0,0,4393.95,0,0,,,,,,,,,
cffd32e9-0af2-4250-a30d-6cb6bc37e583,modeling,0,1,63561.36,5531.38,0,68,36545,1,0,2,0,3200,903.44,1,77,1957,1,1.14,0,0,0,0,0,165329,0,0,0,173.59,165329,1,63561.36,1.03,1.18,0,0,0,0,0,1708.150032,18582.2,3,32075.86,0,2118.71,0,0,0,0,1735.54,0,0,Lenovo,Jio 4G,Lenovo K8 Plus,20.47.14 (040408-349456378),LENOVO,4G,1920,1080,xxhdpi
cffdecfc-e1f6-4e37-91b4-5f298f8d0c90,modeling,0,3,52976.47,4170.52,0,50,10989.48,0,0,2,0,2155.31,578.15,0,109.26,515.59,8,0.84,0,1,0,0,0,105800.82,10207.59,0,0,2.37,105800.82,0,52976.47,0.78,0.94,,0,0,1,5,1753.63794,5684.21,0,32650.59,1,1765.88,1,0,0,0,1225.31,,0,OPPO,IND AirTel,OPPO CPH1937,20.42.17 (120406-342117392),OPPO,Unknown_0,1456,720,xhdpi
d00c07fb-a959-4d2d-9d0b-8d373842a08e,modeling,1,8,4996863.06,140530.11,0,321,542944,0,0,3,40000,450970.59,28398.06,0,56390.21,63,39,0.96,0,0,0,0,0,5196844.58,121123,2,0,,5196844.58,0,4996863.06,10.03,0.98,,0,0,45,48,,276073.22,0,770673.54,0,166562.1,2,70362.5,0,0,36234.55,,0,771398219c5652fb,,15f147962a491dd 771398219cf0029d,20.36.15 (120400-333172415),15f147962a491dd,4G,1423,720,hdpi
d655ba81-d44b-4a33-93d7-ecab5dc4002f,modeling,0,0,9381.86,10895.57,0,64,11541.02,0,0,16,0,24.58,411.96,0,50,1541.02,0,2.2,0,0,0,0,0,52339,3630,0,0,4.7,96734.97,0,5958.05,0.16,1.02,0,0,0,0,0,,5868.31,0,14380.47,0,198.6,0,0,0,0,,0,0,samsung,BSNL MOBILE,Samsung SM-A750F,20.47.13 (120400-344095733),samsung,Unknown,2094,1080,xhdpi
dda66960-469e-4868-9df1-e2011c464ab4,modeling,0,2,6733.94,5615.22,0,33,7410.71,2,0,0,0,3517.17,256.44,0,1025.51,326,9,1.47,0,0,0,0,0,39196.49,7346,0,0,13.73,52460.05,0,5911.97,0.12,1.11,0,0,0,0,0,3340.495037,3768.16,0,9134.39,0,197.07,0,594,0,0,2170,0,0,HONOR,Jio 4G,HUAWEI LLD-AL10,20.47.14 (100408-349456378),HUAWEI,4G,2032,1080,xxhdpi
e134592e-beec-4c09-abab-cf5c3672f784,modeling,1,7,2250614.84,37.24,0,363,377674.66,0,0,3,0,359907.72,23361.42,0,72,9359,70,1.97,0,1,0,0,0,4298501.68,71568,0,0,,4298501.68,0,2250614.84,12.52,0.97,0,0,0,49,49,20676.82211,195348.96,0,195348.96,1,152627.9,4,52723.5,0,0,23418.81,0,0,,,,,,,,,
f3eb3bb9-d15b-43a2-9cc4-2ffef265a1e9,modeling,1,8,5188140.97,74982.45,0,324,542944,0,0,3,40000,449095.59,29146.15,0,21091.66,115941,39,0.97,0,0,0,0,0,5333745.92,125113,2,0,,5333745.92,0,5188140.97,10.12,0.96,,0,0,47,52,,276073.22,0,800290.32,0,172938.03,3,70362.5,0,0,36989.13,,0,19335c0313cf23ec,,5dc5f94fd39cffcc 19335c031468d38e,20.36.15 (120400-333172415),5dc5f94fd39cffcc,4G,1423,720,hdpi
07b39c07-461a-4dfc-b6db-91a1ea35a884,modeling,0,,216657.28,4138.7,0,163,109165.66,0,0,0,0,2063.62,4966.98,0,2055,17500,0,1.78,0,0,0,0,0,908957.88,0,0,0,23.55,908957.88,0,216657.28,1.9,1.09,0,0,0,0,0,1999.090955,57455.61,0,57218,0,9741.18,,,0,0,5201.54,0,0,OPPO,airtel,OPPO CPH2127,20.47.14 (120406-349456378),OPPO,Unknown,1440,720,xhdpi
0a2f347e-a8d3-4015-b599-95cbcff0fc3e,modeling,0,0,98117.67,65924.43,0,373,130242.82,1,0,1,1306261,7713,3177.66,1,7215,92080,20,0.31,0,0,0,0,0,496247.09,23819,1,0,2.09,853192.24,0,75151.44,1.18,1.06,0,0,0,0,0,,66225.16,0,126884.3,0,2742.87,0,0,0,0,3043.13,0,0,OPPO,JIO 4G,OPPO CPH1827,20.47.14 (040406-349456378),OPPO,4G,1344,720,xhdpi
1809b845-f2fc-4026-b650-c0558df75bb4,modeling,1,0,24606.18,4378.63,0,61,14479,1,0,0,200000,8404.56,429.42,1,906.98,5027,0,1.7,0,0,0,0,0,79014.02,3062,1,0,60.08,79014.02,0,24606.18,0.91,1.44,0,0,0,0,8,1708.688,14479,0,12703.18,0,820.21,0,0,0,0,1335.31,0,0,samsung,airtel,Samsung SM-J610F,20.47.14 (120300-349456378),samsung,Unknown_0,1396,720,hdpi
1f46cb8c-a744-4af2-a6ff-00d8d889a54d,modeling,0,0,179853.96,48.65,0,173,170043.74,1,0,0,0,533.79,6662.6,0,26.44,571.04,2,1.68,0,0,0,0,0,1219255.7,42602,0,0,16.13,1219255.7,0,179853.96,2.01,1.75,0,0,0,0,0,2585.419538,86462.92,0,86360.34,0,8086.46,0,0,,0,22096.45,0,0,OnePlus,Vi India,ONEPLUS A6010,20.50.16 (120400-351607135),OnePlus,Wifi,2260,1080,xhdpi
3b577094-f0d0-4b2f-8cbc-f51cbc6ca788,modeling,0,1,157321.91,37.36,0,81,133396.32,0,0,1,0,0,962.47,1,68.5,125958,0,1.87,0,0,0,0,0,177093.9,7117,0,0,,177093.9,0,157321.91,3.12,0.6,0,0,0,0,0,63824.33437,72761.63,0,72761.63,0,11294.91,1,0,0,0,3369.96,0,0,,,,,,,,,
3fe59e90-6884-4597-af9e-94229e704a09,modeling,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2948.525345,,,,,,,,,,,,,vivo,airtel,Vivo 1902,20.45.16 (100406-344294571),vivo,4G,1407,720,xhdpi
457bd9f8-b3d3-44db-b900-41fefc3821d8,modeling,0,0,9100.31,2813.7,0,12,16672.48,0,0,1,0,0,128.72,2,358.14,662.48,0,1.52,0,0,0,0,0,23683.66,0,0,0,753.06,23683.66,0,9100.31,0.19,1.22,0,0,0,0,0,11686.39746,9437.25,0,12594.65,0,303.34,0,0,0,0,3231.75,0,0,vivo,Jio 4G,Vivo 1610,20.42.17 (040306-342117392),vivo,4G,1280,720,xhdpi
